Probe	Chromosome	Start	End	Strand	10-30um_A	10-30um_B	40-45um_A	40-45um_B	50-55um_A	50-55um_B	60-65um_A	60-65um_B	GV
Vmn1r104	7	20533837	20534760	+	0	0	0	0	0.009204114	0.014003534	0.020587213	0	0.010915394
Gm5726	7	20544834	20545757	-	0	0	0	0	0	0	0	0	0
Gm4141	7	20575321	20576241	-	0	0	0	0	0.009234095	0	0	0	0
Vmn1r107	7	20668918	20669841	+	0	0	0	0	0	0	0.010293607	0.005982911	0.005457697
Vmn1r111	7	20702296	20703216	-	0	0	0	0	0	0	0	0	0
Gm6902	7	20724919	20725824	-	0	0.006942243	0.15429129	0.08087729	0.46934888	0.3141985	0.6298869	0.4515315	1.0074692
Vmn1r112	7	20771185	20772078	+	0	0	0	0.005854492	0.047564887	0.036183625	0.021278057	0.049469437	0.1353802
Vmn1r113	7	20787285	20788208	+	0	0	0	0	0	0	0	0	0
Vmn1r114	7	20811221	20812186	-	0	0	0	0	0	0	0	0	0
Vmn1r115	7	20844098	20844985	-	0	0	0	0	0	0	0	0	0
Vmn1r116	7	20872256	20873179	+	0	0	0	0	0	0	0	0	0
Vmn1r117	7	20883198	20884121	-	0	0	0	0	0	0	0	0	0
Vmn1r118	7	20911427	20912347	-	0	0	0	0	0	0	0	0	0
Vmn1r119	7	21011532	21012455	-	0	0	0	0	0	0	0	0	0
Vmn1r120	7	21052867	21053784	-	0	0	0	0	0	0	0	0	0
Vmn1r121	7	21097569	21098513	-	0	0	0	0	0	0	0	0	0
Vmn1r122	7	21133211	21134128	-	0	0	0	0	0	0	0	0	0
Vmn1r123	7	21162185	21163108	+	0	0	0	0	0	0	0	0	0
Vmn1r124	7	21259694	21260617	-	0	0	0	0	0	0	0	0	0
Vmn1r125	7	21272179	21273102	+	0	0	0	0	0	0	0	0	0
Vmn1r126	7	21300502	21301467	-	0	0	0	0	0	0	0	0	0
Vmn1r127	7	21318944	21319861	-	0	0	0	0	0	0	0	0	0
Vmn1r128	7	21349373	21350296	+	0	0	0	0	0	0	0	0	0
Vmn1r129	7	21360368	21361291	-	0	0	0	0	0	0	0	0	0
Gm6882	7	21427000	21427941	-	0.03204922	0.006676935	0.028265677	0.08334262	0.12639536	0.09615166	0.24232592	0.22300634	0.3319114
Vmn1r130	7	21511780	21512703	+	0	0	0	0	0	0	0	0	0
Gm4172	7	21545170	21546090	-	0	0	0	0	0	0	0	0	0
Vmn1r112	7	21612745	21615147	+	0	0.002617425	0.038781494	0.028314983	0.19819294	0.14269269	0.18603025	0.18864468	0.30849272
Gm4175	7	21760531	21761475	-	0	0	0	0	0	0	0	0	0
Gm4177	7	21795811	21796728	-	0	0	0	0	0	0	0	0	0
Vmn1r135	7	21832351	21833274	+	0	0	0	0	0	0	0	0	0
Gm5725	7	21843344	21844267	-	0	0	0	0	0	0	0	0	0
Gm5891	7	21909807	21910748	-	0.010683073	0	0.056531355	0.055561744	0.15348007	0.12362355	0.26251975	0.17605765	0.34797165
Vmn1r137	7	21994587	21995510	+	0	0	0	0	0	0	0	0	0
Gm4179	7	22027977	22028897	-	0	0	0	0	0	0	0	0	0
Gm6176	7	22050599	22051504	-	0	0	0.022041613	0.005776949	0.06570884	0.049986124	0.13647549	0.08542488	0.21151286
Vmn1r139	7	22069057	22097907	+	0.037946664	0.04743343	0.18072128	0.1697273	1.1159885	0.6098824	1.1763589	1.0839627	1.5098312
RP23-331M13.5	7	22117322	22118245	-	0	0	0	0	0	0	0	0	0
Gm10666	7	22133776	22134741	-	0	0	0	0	0	0	0	0	0
Vmn1r142	7	22163118	22164035	-	0	0	0	0	0	0	0	0	0
Vmn1r143	7	22189377	22190300	+	0	0	0	0	0	0	0	0	0
Gm8653	7	22200341	22201264	-	0	0	0	0	0	0	0	0	0
Gm8453	7	22228564	22229484	-	0	0	0	0	0	0	0	0	0
Gm4187	7	22328794	22329717	-	0	0	0	0	0	0	0	0	0
Gm8660	7	22370122	22371039	-	0	0	0	0	0	0	0	0	0
Vmn1r148	7	22412231	22414669	+	0	0	0.010916879	0.006437781	0.03835614	0.034483485	0.046796028	0.040798597	0.08477221
Vmn1r149	7	22437306	22438229	-	0	0	0	0	0	0	0	0	0
Gm10665	7	22463110	22464075	-	0	0	0	0	0	0	0	0	0
Vmn1r151	7	22498761	22499678	-	0	0	0	0	0	0	0	0	0
Vmn1r152	7	22522967	22523890	+	0	0	0	0	0	0	0	0	0
Gm8677	7	22533964	22534887	-	0	0	0	0	0	0	0	0	0
Gm4201	7	22564423	22565343	-	0	0	0	0	0	0	0	0	0
Vmn1r155	7	22658018	22658941	+	0	0	0	0	0	0	0	0	0
Gm8693	7	22691397	22692317	-	0	0	0	0	0	0	0	0	0
Gm10668	7	22714005	22714910	-	0	0	0.007347204	0	0.018773954	0.021422625	0.04199246	0.054915994	0.077925794
Vmn1r157	7	22761697	22762590	+	0	0	0	0	0	0.007236725	0	0.00618368	0
Vmn1r158	7	22789859	22790782	-	0	0	0	0	0	0	0	0	0
Vmn1r159	7	22842688	22843605	-	0	0	0	0	0	0	0	0	0
Vmn1r160	7	22871224	22872147	+	0	0	0	0	0	0	0	0	0
Gm4214	7	22983714	22984673	-	0	0	0	0	0	0	0	0	0
Gm4216	7	23019006	23019923	-	0	0	0	0	0	0	0	0	0
Vmn1r163	7	23055540	23056463	+	0	0	0	0	0	0	0	0	0
Gm8720	7	23066533	23067456	-	0	0	0	0	0	0	0	0	0
Gm10662	7	23132996	23133937	-	0	0.006676935	0	0	0.009028239	0.01373595	0.010096913	0.046948705	0.06424092
Vmn1r165	7	23217332	23218255	+	0	0	0	0	0	0	0	0	0
Gm4220	7	23250762	23251682	-	0	0	0	0	0	0	0	0	0
Gm4567	7	23272867	23275243	-	0	0.004711365	0.03988954	0.031364292	0.17837365	0.11146183	0.25648427	0.20704906	0.41174334
Nlrp4e	7	23301275	23362270	+	5.2141466	4.9424286	8.084412	7.98528	10.2183695	10.181365	8.953834	8.502754	9.878623
Nlrp5	7	23385889	23441922	+	395.8283	425.7457	382.9923	451.15887	371.66385	387.48367	290.09308	298.30322	247.20667
Vmn1r167	7	23504642	23505589	-	0	0	0	0	0	0	0	0	0
Vmn1r168	7	23540720	23541649	+	0	0	0	0	0	0	0	0	0
Vmn1r169	7	23577185	23578099	+	0	0	0	0	0	0	0	0	0
Vmn1r170	7	23606175	23607089	+	0	0	0	0	0	0	0	0	0
Vmn1r171	7	23631988	23633568	+	0	0	0	0	0	0	0	0	0
Vmn1r172	7	23658316	23660663	+	0	0	0	0	0	0	0	0	0
Vmn1r173	7	23702342	23703313	+	0	0	0	0	0	0	0	0	0
Vmn1r174	7	23753911	23754852	+	0	0	0	0	0	0	0	0	0
Vmn1r175	7	23808286	23809200	-	0	0	0	0	0	0	0	0	0
Vmn1r176	7	23834812	23835726	-	0	0	0	0	0	0	0	0	0
Vmn1r177	7	23865520	23866449	-	0	0	0	0	0	0	0	0	0
Vmn1r178	7	23893529	23894443	+	0	0	0	0	0	0	0	0	0
Vmn1r179	7	23928386	23929357	+	0	0	0	0	0	0	0	0	0
Gm10175	7	23946649	23947237	-	9.687571	8.083672	6.37403	8.175218	5.9922066	5.942396	5.21587	6.5324855	5.197025
Vmn1r180	7	23952387	23953345	+	0	0	0	0	0	0	0	0	0
Vmn1r181	7	23983961	23985040	+	0	0	0	0	0	0	0	0	0
V1rd19	7	24003091	24004247	+	0	0	0	0	0	0	0	0	0
Vmn1r183	7	24054772	24055691	+	0	0	0	0	0	0	0	0	0
AC121271.1	7	24063832	24064164	+	0	0	0	0	0	0	0	0	0
Zfp180	7	24081924	24107698	+	0.6681347	0.6182849	0.36143482	0.4700558	0.31295884	0.39290616	0.29615706	0.35707173	0.33480993
Zfp112	7	24112314	24127952	+	0.012287491	0.009215638	0.008127677	0.01405936	0.014537782	0.00789943	0.016258622	0.014849893	0.013546284
Zfp235	7	24134174	24142266	+	2.489338	2.512298	2.996265	2.5936112	2.9762657	2.988204	3.2475703	3.2774706	3.2228827
Zfp114	7	24176152	24182879	+	0.16715442	0.13296402	0.30656895	0.21733892	0.36278597	0.42251658	0.46317735	0.51546544	0.4264297
Zfp111	7	24193947	24211443	-	2.9962552	3.2234573	4.290734	3.9558308	4.5971727	4.6452727	4.4476523	4.5466266	3.969804
Zfp109	7	24228048	24236632	-	6.6101556	7.609367	11.393566	12.783198	14.077643	16.322866	12.662063	15.793254	11.524423
Zfp108	7	24257644	24261914	+	6.500293	6.1951156	15.421564	12.204331	27.339052	24.593994	33.079967	34.241085	35.84938
Zfp93	7	24270420	24276827	+	1.838298	1.672685	1.3183299	1.574494	1.1260782	1.407497	0.9347182	1.0824177	0.82850546
Zfp61	7	24291039	24301232	-	5.0566587	5.072435	5.8514156	5.719018	5.512747	5.6003523	5.275427	5.6264963	5.2692623
Zfp94	7	24301704	24316666	-	1.5109518	1.4371276	1.822496	1.7192892	2.2073197	2.1620739	3.0241034	2.7026803	2.7082305
1700008P20Rik	7	24333080	24333965	-	0	0	0.015026111	0	0	0.014604137	0	0	0.005691774
Lypd5	7	24349224	24353833	+	0	0	0	0	0.00909583	0	0.010172505	0	0.026967445
Kcnn4	7	24370263	24385209	+	0.13853331	0.1453366	0.28144777	0.23158921	0.36794737	0.32125512	0.41150135	0.3696345	0.4090858
1500002O20Rik	7	24399619	24422778	+	0.7964863	0.90556335	0.787568	0.9726997	0.93270344	0.99263954	1.079077	1.0273929	1.3349686
Irgc1	7	24431922	24435534	-	0	0	0	0.003013193	0	0	0	0	0.005806461
Plaur	7	24462500	24475873	+	0	0.009010992	0.14304943	0.033743013	0.18276364	0.18074188	0.25209013	0.30096272	0.29621688
Cadm4	7	24482023	24504539	+	0.18161719	0.11060045	0.036963817	0.02664187	0.023612961	0.023950515	0.017605353	0.030698065	0.007000804
Zfp428	7	24507006	24515682	+	6.1165495	5.6549354	5.6540112	4.9498124	4.6489224	4.3130884	4.792004	4.8266177	3.2771218
Irgq	7	24530648	24538599	+	0.19229531	0.21058026	0.055444214	0.064109705	0.04305776	0.044377685	0.029514054	0.024377212	0.009883218
2310033E01Rik	7	24541699	24546071	-	15.688327	14.337122	11.399922	11.784978	11.714948	11.54251	13.542568	12.528168	14.4407625
Xrcc1	7	24547150	24573438	+	12.9680805	14.978469	11.73471	14.079356	13.003555	14.1611395	14.211769	14.442609	14.129515
Zfp575	7	24583838	24587641	-	0.011014362	0.036714617	0.038856287	0.05346576	0.074465685	0.0637286	0.09022021	0.07462377	0.086470954
Ethe1	7	24587543	24608925	+	2.4819572	2.5811393	1.9422464	2.1619883	1.8396072	1.7481959	1.6407621	1.5645877	1.3117008
Phldb3	7	24611328	24629288	+	0.90318733	1.0127673	0.55349374	0.66546494	0.5462701	0.5891834	0.7322816	0.746661	0.9185066
Lypd3	7	24636570	24641116	+	6.89659	7.15948	7.2784467	8.238512	8.123018	8.4419365	9.534677	8.565837	9.360538
Tex101	7	24668012	24672050	-	0	0	0	0	0	0	0	0	0
BC049730	7	24709259	24714533	+	0.12901866	0.16664946	0.1308556	0.21025133	0.16718449	0.22671363	0.15445688	0.29767287	0.2543007
Gm4763	7	24722732	24724237	-	0	0	0	0	0	0	0	0	0
Cd177	7	24743985	24760311	-	16.765005	17.187597	18.209835	18.9054	21.452795	19.845455	24.900507	23.079054	27.51102
Ceacam10	7	24777204	24784649	+	0.62715685	0.79600847	1.2891914	1.3900237	1.8020296	1.9725246	2.0700512	2.1148186	1.9871877
Gm5893	7	24818795	24840275	+	0	0.003013739	0	0	0	0	0	0	0.012081726
Gm9844	7	24862202	24862675	+	2.7812502	4.71062	3.3563702	4.207009	2.0633526	3.2348163	1.6855456	2.250938	1.5745802
Gm3788	7	24862213	24862697	+	2.7181702	4.6037807	3.2939713	4.1223836	2.0165548	3.1614492	1.6473166	2.211284	1.538868
Lypd4	7	24864620	24869941	-	0	0	0.014418557	0	0	0	0.006867359	0	0.003641092
Dmrtc2	7	24870057	24877651	+	0.012431692	0.003884912	0	0.012931232	0.005252997	0.007992134	0	0.003414583	0
Rps19	7	24884371	24889806	+	3.7439919	2.9723237	1.8200774	1.886891	1.334233	1.2635462	1.0719237	1.1811607	0.879415
Cd79a	7	24897381	24902197	+	0	0	0	0	0	0.004440379	0	0.003794242	0
Arhgef1	7	24902912	24926592	+	0.51156455	0.8341474	0.8339582	0.95879483	1.0269066	1.3051481	1.9225628	1.250209	1.2723345
Rabac1	7	24969750	24972728	-	38.287132	30.370132	25.074337	23.089048	18.622648	17.641764	17.446428	17.690271	13.295999
Atp1a3	7	24978167	25005957	-	0.011795744	0.012638324	0.030094992	0.015775366	0.05269093	0.055249706	0.084410325	0.07498074	0.09795342
Grik5	7	25009853	25072369	-	0.37252623	0.5164877	0.5865275	0.62354004	0.6983706	0.7454582	0.7339266	0.7493924	0.5324242
Zfp574	7	25077205	25083492	+	2.3400621	4.003059	3.0925694	4.3653035	4.171993	5.055355	5.9703794	5.2515383	5.3869634
Pou2f2	7	25091909	25159922	-	0.36584452	0.6518326	0.6826322	0.77528983	0.8075449	0.9249854	0.9934475	0.7468932	0.8112986
D930028M14Rik	7	25152457	25156623	+	0	0	0	0	0	0	0	0	0
Dedd2	7	25202840	25219859	-	2.0369139	2.1366997	2.0137208	1.6663783	1.563209	1.5926338	1.6858089	1.7933416	1.131069
Zfp526	7	25221451	25227507	+	0.8791271	1.5546031	1.2225537	1.5292897	1.876388	1.9887271	2.245958	2.075139	2.2808876
Gsk3a	7	25228258	25237851	-	3.905155	5.240466	4.3090963	5.5697207	5.618305	5.5793424	6.5106063	5.9978633	6.261244
9130221H12Rik	7	25228687	25230257	+	0.5014554	1.000337	0.96327114	1.0646464	1.6544788	1.7532041	1.7334572	1.8112906	2.020607
Erf	7	25242561	25250761	-	1.0434521	1.0601944	0.73080134	0.7879169	0.6578275	0.75332564	0.6935043	0.66209775	0.464166
Cic	7	25267704	25294159	+	1.4742267	3.4558372	1.8319463	3.0476096	2.3587174	3.464842	3.7300453	3.1926565	3.5747163
Pafah1b3	7	25295049	25297986	-	9.070004	7.815075	7.0830674	6.8063264	5.5217347	5.4839883	4.8346434	5.0428185	3.3603456
Prr19	7	25301359	25304133	+	0.32688716	0.4086098	0.18533365	0.19025064	0.19074513	0.22516122	0.15447573	0.20522358	0.14040591
Tmem145	7	25306106	25316195	+	0	0	0	0.004394556	0	0	0	0	0
Megf8	7	25317164	25365917	+	0.85191166	1.1466162	0.91667855	0.9314814	0.9099815	1.0692502	1.1731124	1.0943233	0.88904965
Cnfn	7	25367616	25369724	-	0	0	0	0	0	0	0	0	0
Lipe	7	25379527	25398710	-	0.5702179	0.8352819	0.7926589	1.0588312	0.9355438	1.1083435	1.149439	1.1281561	1.0938587
4732471J01Rik	7	25384805	25385573	+	0	0	0	0	0	0	0	0	0
Cxcl17	7	25400053	25412886	-	0	0	0	0.013755364	0.011175561	0	0.012498413	0.04358641	0
Ceacam1	7	25461702	25477625	-	0.03232373	0.031987093	0.02494431	0.043429177	0.036422275	0.032902304	0.048371132	0.047350835	0.08368858
Ceacam2	7	25516042	25540004	-	0.14321563	0.1598392	0.16239655	0.17823248	0.28096524	0.25155118	0.5245109	0.35262534	0.8394174
Gm7092	7	25614621	25615892	-	0	0	0	0	0	0	0	0	0
Atp5sl	7	25619414	25625551	+	2.0430608	2.167737	2.1138482	2.1610546	2.5986283	2.2630403	2.9160137	2.8115005	2.9814749
B3gnt8	7	25627624	25629490	+	0.24561651	0.3667199	0.7852493	0.68839306	1.1128055	1.1754993	1.6314285	1.4542003	1.1624339
Bckdha	7	25629852	25658761	-	7.1119623	6.1974382	4.5127993	4.8678665	4.168358	4.3130884	3.5244892	4.028453	3.2595472
Exosc5	7	25659153	25668031	+	9.018028	8.463579	7.600119	7.0632467	6.0770745	6.3251653	7.221195	6.7733994	4.8323827
Tmem91	7	25669139	25675166	-	0.014185868	0.015959136	0.018766753	0.020658255	0.011988443	0.016415758	0.026815034	0.026495509	0.015639141
B9d2	7	25681158	25686558	+	0.14784703	0.1971298	0.117353775	0.22042936	0.24989034	0.20277007	0.2515229	0.14619164	0.2667162
Tgfb1	7	25687002	25705077	+	0.003934111	0.002458824	0.002602255	0	0.003324708	0	0.003718254	0.006483436	0.003942855
Ccdc97	7	25711106	25719088	-	0.80732465	1.2630442	0.8381969	1.2197855	1.0881745	1.4010147	1.7844237	1.5578353	1.7885118
Hnrnpul1	7	25721498	25754730	-	6.9931054	9.268899	5.99258	7.3295245	5.0425725	6.496672	4.5449615	5.317186	4.064961
Axl	7	25757273	25788705	-	0.07798028	0.054986212	0.04496787	0.014558877	0.050693035	0.02570885	0.058583364	0.04613249	0.03506893
Cyp2s1	7	25802475	25816913	-	0.002037962	0.006368643	0.029656637	0.009539336	0.03272325	0.043235693	0.05200585	0.03918334	0.04391357
Gm4613	7	25828587	25828877	-	0.034582317	0.12968397	0.0228748	0.0539579	0.058450866	0.044464827	0	0	0.017329594
Gm6434	7	25882012	25882407	-	0	0	0	0	0	0	0	0	0
Cyp2b10	7	25897620	25926624	+	0	0.002978065	0.003151784	0	0.0161072	0.003063273	0.009006905	0.002617524	0.014326454
Cyp2b13	7	26061495	26096196	+	0.01072863	0.01676352	0.017741382	0.033479206	0.14960119	0.110356204	0.17744948	0.17975523	0.3037575
Cyp2b9	7	26173411	26210661	+	0	0	0	0.002789934	0.009066739	0.003448631	0.005069986	0.011787228	0.013440596
Vmn1r184	7	26266831	26267775	+	0	0	0	0	0	0	0	0	0
Cyp2a4	7	26307190	26315088	+	0	0	0.011630577	0.003048291	0.014859525	0.003767986	0.011078966	0.016098456	0.041118674
Nlrp9c	7	26322473	26403700	-	1.0834959	0.8266124	6.6823635	4.0045853	13.307875	10.331791	16.844683	16.309849	21.10546
Nlrp4a	7	26435113	26476142	+	22.497395	23.601803	46.934464	39.186737	68.1083	60.263157	65.59574	67.644196	70.58594
Nlrp9a	7	26535023	26575615	+	5.059207	4.8560104	11.952737	10.046592	16.928532	15.533441	22.150183	21.162603	33.908836
Vmn1r185	7	26611021	26612164	-	0	0.005497966	0	0	0	0	0.008314067	0	0
Cyp2b23	7	26665227	26686437	-	0.1746968	0.1264256	0.085145675	0.114768386	0.13986553	0.073888	0.16945656	0.11869616	0.3225252
Cyp2b19	7	26757163	26772630	+	0	0.003032629	0.008023827	0.001261793	0.006150869	0.004679098	0	0.002665482	0.010941709
Cyp2g1	7	26808927	26821197	+	0	0	0	0	0	0	0	0	0.00544297
Cyp2a5	7	26835305	26843548	+	0	0	0	0	0	0.003120903	0	0	0.002432664
Cyp2a22	7	26931631	26939386	-	0	0.025429944	0.002990371	0.00940506	0.003820576	0.017438361	0.01709127	0.017384307	0.020389132
Cyp2a12	7	27029090	27036807	+	0	0	0	0	0	0	0	0	0
Cyp2f2	7	27119909	27133660	+	0.18884505	0.27022296	0.08875423	0.17317154	0.06299705	0.10543104	0.15030189	0.07097948	0.3262328
Gm15883	7	27124481	27130674	-	0	0.0037217	0	0.006193983	0	0.007656369	0.01688395	0.00327113	0.0208878
Cyp2t4	7	27153714	27158668	+	0	0	0.032912567	0.019408835	0.042049944	0.035986833	0.052905828	0.037583627	0.031167563
Egln2	7	27158658	27166802	-	4.255404	4.7576885	3.8441675	3.9459991	3.6630535	3.9095066	4.711487	4.373209	3.6633155
Rab4b	7	27168424	27178896	-	1.2566547	1.6442546	1.2367023	1.4825001	1.0404106	1.5796412	1.3228904	1.3581997	1.22617
RP24-68L4.1	7	27168430	27181086	-	1.3636279	1.7678075	1.339191	1.6042418	1.1322694	1.7111987	1.4463917	1.4491105	1.3368192
Mia1	7	27179742	27181157	-	0.010124199	0.012655277	0.006696747	0.015796527	0	0	0.019137409	0.005561579	0.005073352
Snrpa	7	27187005	27196271	-	2.994939	3.8835325	2.5844483	3.9328973	3.0837667	3.8102226	4.0235915	3.574111	3.3782337
BC024978	7	27195781	27205386	+	0.19717945	0.29440048	0.1739016	0.24118553	0.12651983	0.23474719	0.17600723	0.18855289	0.15370269
Itpkc	7	27207172	27228628	-	0.42529416	0.3710976	0.29592863	0.36625922	0.28473142	0.37638915	0.30016425	0.27914122	0.15499619
Adck4	7	27233023	27262252	+	0.78605884	0.96276563	0.80717427	0.85885686	0.875907	0.9577094	1.0844371	0.9489369	0.7989243
Gm15567	7	27249263	27257932	-	0	0.002952898	0	0	0.00399277	0.003037386	0	0	0.004735129
Numbl	7	27258433	27282144	+	0.34693563	0.46485415	0.26632407	0.37475634	0.30103916	0.32075888	0.3224167	0.31870228	0.25758216
Ltbp4	7	27305136	27337692	-	0.19930717	0.15084316	0.079306155	0.047779836	0.042108502	0.04004105	0.075054295	0.063296854	0.035112336
Shkbp1	7	27342133	27356019	-	0.635211	0.82524073	0.57753193	0.6693968	0.5770262	0.63778645	0.7487613	0.66260105	0.5865515
Gm20479	7	27352649	27357419	-	1.1402836	1.0407372	1.0056684	1.1672763	0.7036181	0.77961403	1.197465	1.0241108	1.0611883
Spnb4	7	27356383	27447686	-	0.030993083	0.041969895	0.05603516	0.06393964	0.049765147	0.06110319	0.036127485	0.04369902	0.016566386
Blvrb	7	27447978	27466144	+	0.57647794	0.37809205	0.20713504	0.27391076	0.15036425	0.16929024	0.12780379	0.15247537	0.11055889
Sertad3	7	27473768	27477359	+	7.8820257	7.3252835	5.9074516	6.2933493	5.4920197	5.5558705	5.524308	5.8455396	5.305722
Sertad1	7	27486910	27490316	+	1.8719224	1.7128128	1.6938586	1.569396	1.4427449	1.434487	1.2242959	1.390279	0.7316725
Prx	7	27499324	27520214	+	0.06854477	0.1025919	0.039373852	0.041278422	0.021341536	0.016234962	0.018753221	0.016845236	0.006327368
Gm15541	7	27502718	27508122	-	0.018546728	0.03245684	0.004907163	0.013504391	0.006269518	0.016692748	0.017529104	0.010188371	0.009293977
Hipk4	7	27523267	27531175	+	0.002760136	0.001725089	0.001825718	0	0.002332584	0	0.002608693	0.00151624	0
Pld3	7	27532000	27553218	-	5.0730276	5.67017	4.1136856	5.3001456	4.7380285	4.7681456	5.6176476	5.280537	5.298162
2310022A10Rik	7	27553295	27582094	+	1.2990032	1.6309211	1.319183	1.5876609	1.3948321	1.5007386	1.7874297	1.3348297	1.3899597
Akt2	7	27591552	27640826	+	5.88058	6.593969	4.2192793	4.8764744	3.650622	3.8884933	3.754633	3.6172523	3.1052344
Ttc9b	7	27653915	27656208	+	0	0.00688148	0.007282896	0.005726385	0	0	0.010406228	0	0.005517409
Map3k10	7	27656375	27674598	-	2.9276829	3.964832	3.7445197	4.0726485	3.7841573	4.2313457	4.521423	4.445791	3.8935857
C030039L03Rik	7	27689340	27706484	+	0.23569094	0.20440294	0.1474403	0.13303345	0.15131645	0.1503473	0.15714009	0.16058707	0.14740539
Zfp60	7	27731389	27753702	+	2.5344553	2.4513981	2.891124	2.5676756	3.2903378	3.0266159	3.339722	3.4447534	4.3438764
Zfp626	7	27810813	27818669	+	0.8509539	0.917244	0.69339246	0.6991383	0.6566053	0.73734784	0.6294238	0.71812534	0.63654405
Zfp59	7	27842855	27855086	+	0.6257602	0.61229736	0.19677925	0.24809083	0.17772102	0.12860125	0.067868546	0.0563528	0.05140583
Zfp607	7	27862557	27879567	+	0.14160125	0.100708	0.10335281	0.0838036	0.082528874	0.07219871	0.10152762	0.08315114	0.08074532
1700049G17Rik	7	27907392	27929460	-	0.14055105	0.14473441	0.032760438	0.056390956	0.06900515	0.0542148	0.05060544	0.06323837	0.038905147
Zfp780b	7	27962708	27975368	-	0.5628031	0.50041	0.44982797	0.44951746	0.61434704	0.5384182	0.5382556	0.64041847	0.50529844
Zfp850	7	27984856	27985796	-	0	0.006684031	0.00707393	0	0	0.006875274	0	0.005874825	0
AC158220.1	7	27988712	28008416	-	1.8668438	1.5313987	0.8007175	0.7812947	0.7107711	0.5782039	0.34461203	0.3952537	0.24361895
Psmc4	7	28041707	28050101	-	20.753265	18.149868	20.163046	18.819416	18.820696	17.350786	17.33432	17.930363	16.870157
Fcgbp	7	28071236	28120862	+	0.64041036	0.71063656	0.7901384	0.89899504	0.8693377	0.8449906	1.1634276	0.9995754	1.1433867
Gm10935	7	28099660	28102487	-	0.19927633	0.24687186	0.14828986	0.14250761	0.11427682	0.16929024	0.067265145	0.09578582	0.042796988
9530053A07Rik	7	28129466	28164811	+	0.003398955	0.008497405	0.007868947	0.008396893	0.009335456	0.011471948	0.012046726	0.01400374	0.01490348
Fbl	7	28169748	28179269	+	5.3920665	5.5027847	3.331155	4.263	1.9959029	2.3779666	1.9695514	1.8459165	1.7404355
Dyrk1b	7	28179469	28187294	+	0.92232776	1.5683341	1.2300447	1.5750301	1.2433444	1.6996291	1.7328551	1.5876937	1.431476
Eid2	7	28267881	28269165	+	1.2452058	1.3264601	1.0308614	1.1241719	0.8802428	0.90121734	0.8734105	0.88623446	0.572969
Eid2b	7	28277706	28280129	+	0.31552085	0.39699668	0.20595814	0.27206	0.22103544	0.28291297	0.28643742	0.2645513	0.15395029
BC089491	7	28284652	28291186	-	0	0	0	0	0	0.004419148	0	0	0
Dll3	7	28293553	28302238	-	0.44844168	0.45241505	0.34801	0.47013423	0.38494515	0.340507	0.31370577	0.3316926	0.34681082
Timm50	7	28305516	28312072	-	6.3927684	5.277326	5.037067	4.2140436	4.6071873	3.7337785	4.8442388	3.8660395	3.643147
Supt5h	7	28314898	28338719	-	7.7892118	9.946251	6.831091	9.299933	7.372755	8.090267	8.372865	7.828348	8.453237
Rps16	7	28350652	28352696	+	28.693941	32.025112	20.291393	25.462646	17.304281	19.408897	23.996273	19.76318	18.890612
Plekhg2	7	28359604	28372599	-	0.11696527	0.334055	0.19978516	0.3519052	0.23773345	0.3864456	0.4253984	0.31475905	0.36280477
Zfp36	7	28376784	28379255	-	0.22463068	0.4141637	0.3714602	0.47899678	0.3511945	0.52349144	0.46176475	0.4411462	0.34613734
Med29	7	28386146	28392708	-	5.91552	5.720116	4.7339053	5.9611897	5.430729	5.3383307	5.1231785	5.761249	5.448392
Paf1	7	28392951	28399388	+	5.8132696	6.309797	5.8182034	6.430501	5.6004705	6.3491974	6.2965975	5.658456	5.9523377
Samd4b	7	28399549	28598144	-	2.0524914	3.3653872	2.4367106	3.0568285	2.772942	3.2876267	3.4729667	2.9744797	3.0194857
Gmfg	7	28437447	28448233	+	0	0	0	0	0.003019028	0	0	0	0
Lrfn1	7	28458658	28467483	+	0.45357612	0.7206364	0.29161036	0.49384886	0.3080858	0.495987	0.32452175	0.3958701	0.20817411
Il28a	7	28508836	28510455	-	0	0.008959648	0.00948229	0	0	0	0	0	0
Il28b	7	28522836	28524322	+	0	0	0	0	0	0	0	0	0
Sycn	7	28540885	28542210	+	0	0	0	0	0	0	0	0	0
Nccrp1	7	28543596	28547254	-	0	0	0	0	0	0	0	0	0
Pak4	7	28558819	28598185	-	6.513489	7.928368	7.562312	8.443853	8.759619	8.524907	10.272734	8.346268	8.443846
C330005M16Rik	7	28607634	28631332	-	0	0	0	0	0.003810305	0.011594323	0.017045327	0.017337576	0.022593692
Fbxo27	7	28692849	28699338	+	0.003286563	0.012324636	0.008695711	0.010255877	0.002777466	0.004225756	0.01242494	0.012637972	0.001646934
Fbxo17	7	28716804	28738144	+	0.104785666	0.15869018	0.30390415	0.2871632	0.6369085	0.72806036	1.4169806	1.1446073	1.658082
Mrps12	7	28739641	28741820	-	4.528555	4.366484	4.0707474	3.789557	3.033853	3.751143	3.4386983	3.8803782	2.9724088
